Transaction_ID,Date,SKU_ID,Product_Name,Category_L1,Category_L2,Category_L3,Unit_Price,Unit_Cost,Quantity_Sold,Total_Sale_Amount,Discount_Applied,Promotion_ID,Payment_Method,Store_ID,Store_Location,Region,Stock_On_Hand,Customer_ID
TXN000148,2022-01-29,SKU024,Modern Makeup Play,Beauty,Makeup,Seasonal,169.92,110.84,10,1699.2,7.35,PROMO003,UPI,STR008,Ramirezstad,South,15,8a0f4efb-edcd-465e-b638-6821f6e07cc0
TXN000149,2021-01-16,SKU032,Trendy Bracelets Kind,Jewelry,Bracelets,Formal,57.1,29.65,9,513.9,15.5,PROMO004,Credit Card,STR009,West Michael,Northeast,89,
TXN000150,10/02/2022,SKU013,Bohemian Earrings Wait,Jewelry,Earrings,Formal,51.73,30.9,2,103.46,0.0,,UPI,STR002,Cassandraton,West,12,
TXN000151,2024-09-27,SKU021,Trendy Makeup Discover,Beauty,Makeup,Seasonal,139.52,92.24,2,279.04,0.0,,Credit Card,STR011,New Jessica,Midwest,21,
TXN000152,2023-12-05,SKU041,Bohemian Makeup Sure,Beauty,Makeup,Casual,168.85,133.51,9,1519.65,0.0,,Gift Card,STR003,Herrerafurt,South,31,
TXN000153,2020-02-23,SKU024,Modern Makeup Play,Beauty,Makeup,Seasonal,169.92,110.84,1000,1359.36,0.0,,Credit Card,STR009,West Michael,Northeast,12,337ea2df-b09b-4a5c-badc-c32ac1590f53
TXN000154,2022-03-26,SKU046,Minimalist Sandals Fall,Footwear,Sandals,Casual,100.59,78.04,8,804.72,0.0,,UPI,STR012,South Noah,Northeast,0,
TXN000155,2023-08-08,SKU005,Vintage Dresses Face,Clothing,Dresses,Seasonal,74.65,40.81,9,588.66,0.0,,UPI,STR008,Ramirezstad,South,82,
TXN000156,2024-04-21,SKU009,Trendy Sneakers Since,Footwear,Sneakers,Casual,18.71,10.63,2,37.42,0.0,,Credit Card,STR007,Port Jesseville,Midwest,91,fec21bbe-6624-4bfa-8fcc-a39ab683d2e6
TXN000157,2022-11-28,SKU019,Classic Drzsses All,Clothing,Dresses,Seasonal,160.5,100.58,4,642.0,0.0,,Credit Card,STR014,East Lydiamouth,West,39,
TXN000158,2020-07-10,SKU033,Stylish Pants Discussion,Clothing,Pants,Seasonal,121.8,61.16,10,1218.0,13.18,PROMO005,Credit Card,STR011,New Jessica,Midwest,6,
TXN000159,2020-02-28,SKU006,Vintage Sandals Election,Footwear,Sandals,Casual,28.38,21.41,10,283.8,0.0,,Credit Card,STR001,North Noahstad,South,80,
TXN000160,2022-10-16,SKU041,Bohemian Makeup Sure,Beauty,Makeup,Casual,168.85,133.51,5,844.25,0.0,,UPI,STR009,West Michael,Northeast,39,
TXN000161,2023-11-11,SKU004,Luxurious Skincare Site,Beauty,Skincare,Casual,121.96,90.6,8,975.68,0.0,,Credit Card,STR003,Herrerafurt,South,92,
TXN000162,2024-10-28,SKU023,Modern Pants Mouth,Clothing,Pants,Seasonal,194.66,141.83,6,1167.96,0.0,,Cash,STR007,Port Jesseville,Midwest,16,702753a1-5f98-4c71-a65e-688eabf3ad39
TXN000163,2021-05-22,SKU010,Trendy Sandals Blue,Unknown,Sandals,Casual,82.22,52.29,7,575.54,0.0,,Credit Card,STR002,Cassandraton,West,21,
TXN000164,2023-03-29,SKU047,Bohemian Makeup Clearly,Beauty,Makeup,Casual,25.22,14.02,3,75.66,0.0,,Credit Card,STR006,Port Keith,South,40,
TXN000165,2020-07-03,SKU026,Chic Makeup Option,Beauty,Makeup,Seasonal,102.84,54.87,4,411.36,0.0,,Credit Card,STR009,West Michael,Northeast,0,
TXN000166,2024-12-12,SKU042,Luxurious Handbags Collection,Accessories,Handbags,Formal,101.46,77.05,9,913.14,2.16,PROMO002,UPI,STR011,New Jessica,Midwest,98,
TXN000167,2020-04-02,SKU026,Chic Makeup Option,Beauty,Makeup,Seasonal,102.84,54.87,4,411.36,5.78,PROMO004,Credit Card,STR001,North Noahstad,South,36,
TXN000168,2023-06-30,SKU044,Bohzmian Earrings Knowledge,Jewelry,Earrings,Formal,135.76,87.7,2,271.52,0.0,,UPI,STR010,Jacquelineland,Northeast,47,
TXN000169,2021-02-11,SKU039,Stylish Dresses According,Clothing,Dresses,Casual,111.89,60.65,1,111.89,2.75,PROMO003,UPI,STR009,West Michael,Northeast,20,
TXN000170,2022-11-21,SKU009,Trendy Sneakers Since,Footwear,Sneakers,Casual,18.71,10.63,6,112.26,19.81,PROMO003,Credit Card,STR006,Port Keith,South,66,
TXN000171,2023-12-22,SKU037,Vintage Handbags Table,Accessories,Handbags,Casual,77.32,48.2,1,77.32,0.0,,UPI,STR005,Lake Chad,West,75,
TXN000172,2024-01-25,SKU045,Elegant Scarves Grow,Accessories,Scarves,Casual,120.04,79.55,8,960.32,0.0,,UPI,STR011,New Jessica,Midwest,75,
TXN000173,2024-01-17,SKU004,Luxurious Skincare Site,Beauty,Skincare,Casual,121.96,90.6,9,1097.64,0.0,,UPI,STR010,Jacquelineland,Northeast,19,
TXN000174,2021-05-11,SKU003,Elegant Belts Ago,Accessories,Belts,Seasonal,,83.37,2,233.28,,PROMO004,Cash,STR010,Jacquelineland,Northeast,53,
TXN000175,06/06/2023,SKU031,Vintage Belts Offer,Accessories,Belts,Formal,199.08,138.35,1,199.08,0.0,,Credit Card,STR014,East Lydiamouth,West,85,
TXN000176,2022-02-10,SKU021,Trendy Makeup Discover,Beauty,Makeup,Seasonal,139.52,92.24,9,1255.68,0.0,,Credit Card,STR003,herrerafurt,South,93,
TXN000177,2024-07-03,SKU045,Elegant Scarves Grow,Accessories,Scarves,Casual,120.04,79.55,4,480.16,0.0,,Credit Card,STR005,Lake Chad,West,39,
TXN000178,2023-12-14,SKU014,Chic Dresses Offer,Clothing,Dresses,Casual,86.22,44.82,6,517.32,0.0,,Credit Card,STR012,South Noah,Northeast,93,1efa2197-7394-488f-847f-d9b4e64d1bcb
TXN000179,2020-09-06,SKU037,Vintage Handbags Table,Accessories,Handbags,Casual,77.32,48.2,7,541.24,,,Gift Card,STR011,New Jessica,Midwest,38,568cc69b-1064-405c-b985-c3cf3f76be1d
TXN000180,2024-01-02,SKU006,Vintage Sandals Election,Footwear,Sandals,Casual,28.38,21.41,5,141.9,0.0,,Credit Card,STR006,Port Keith,South,35,
TXN000181,2023-11-26,SKU018,Luxurious Handbags Almost,Accessories,Handbags,Seasonal,27.27,14.02,10,272.7,1.02,PROMO005,Credit Card,STR003,Herrerafurt,South,13,
TXN000182,2024-01-09,SKU031,Vintage Belts Offer,Accessories,Belts,Formal,199.08,138.35,3,597.24,11.01,PROMO002,Credit Card,STR002,Cassandraton,West,61,
TXN000183,2021-02-12,SKU049,Minimalist Makeup Source,Beauty,Makeup,Seasonal,17.55,9.21,1,17.55,0.0,,Cash,STR005,Lake Chad,West,69,
TXN000184,2024-10-07,SKU003,Elegant Belts Ago,Accessories,Belts,Seasonal,116.64,83.37,7,816.48,0.0,,Cash,STR015,Adamsborough,South,51,
TXN000185,2021-01-16,SKU048,Stylish Makeup Dinner,Beauty,Makeup,Seasonal,86.72,67.86,1,86.72,11.36,PROMO001,Gift Card,STR014,East Lydiamouth,West,59,
TXN000186,2023-01-17,SKU034,Elegant Dresses List,Clothing,Dresses,Casual,173.33,90.35,3,519.99,0.0,,Credit Card,STR008,Ramirezstad,South,15,
TXN000187,2024-02-06,SKU030,Stylish Fragrances Science,Beauty,Fragrances,Formal,186.49,135.5,3,559.47,6.75,PROMO003,Credit Card,STR011,,Midwest,23,
TXN000188,2023-08-01,SKU026,Chic Makeup Option,Beauty,Makeup,Seasonal,102.84,54.87,6,617.04,13.39,PROMO002,Gift Card,STR014,East Lydiamouth,West,32,3ae8cc93-8dcd-4d03-969b-666205628059
TXN000189,2022-02-24,SKU016,Classic Necklaces Performance,Jewelry,Necklaces,Formal,56.86,38.01,6,341.16,0.0,,UPI,STR008,Ramirezstad,South,0,
TXN000190,2023-11-19,SKU016,Classic Necklaces Performance,Jewelry,Necklaces,Formal,56.86,38.01,8,454.88,8.11,PROMO005,Gift Card,STR001,North Noahstad,South,99,
TXN000191,2020-08-28,SKU041,Bohemian Makeup Sure,Beauty,Makeup,Casual,168.85,133.51,6,1013.1,0.0,,Credit Card,STR015,Adamsborough,South,20,
TXN000192,2023-05-25,SKU024,Modern Makeup Play,Beauty,Makeup,Seasonal,169.92,110.84,8,1359.36,0.0,,UPI,STR007,Port Jesseville,Midwest,98,122c9a56-01d7-4256-b860-2ab696a402f2
TXN000193,2024-03-25,SKU039,Stylish Dresses According,Clothing,Dresses,Casual,111.89,60.65,9,1007.01,,,Cash,STR014,East Lydiamouth,West,8,
TXN000194,2022-11-01,SKU013,Bohemian Earrings Wait,Jewelry,Earrings,Formal,51.73,30.9,3,155.19,10.41,PROMO001,UPI,STR010,Jacquelineland,Northeast,63,3a9bedd4-0f12-49e0-a18f-f6b6b535106e
TXN000195,2022-11-11,SKU029,Luxurious Makeup Rate,Beauty,Makeup,Casual,189.9,104.36,3,569.7,0.0,,Credit Card,STR013,Lake Mark,Northeast,0,
TXN000196,2024-07-10,SKU020,Minimalist Tops Better,Clothing,Tops,Formal,199.26,131.26,5,996.3,0.0,,UPI,STR012,South Noah,Northeast,6,
TXN000197,2023-12-05,SKU005,Vintage Dresses Face,Clothing,Dresses,Seasonal,74.65,40.81,2,149.3,0.0,,Credit Card,STR009,West Michael,Northeast,24,
TXN000198,2024-04-17,SKU042,Luxurious Handbags Collection,Accessories,Handbags,Formal,101.46,77.05,7,710.22,17.83,PROMO004,UPI,STR012,South Noah,Northeast,49,dc1110c1-080a-4dfb-a7c9-9b26114125c6
TXN000199,2023-09-17,SKU035, Luxurious Scarves Perform ,Accessories,Scarves,Seasonal,50.7,27.36,6,361.42,19.86,PROMO004,Credit Card,STR003,Herrerafurt,South,29,
TXN000200,2024-03-28,SKU002,Vintage Makeup Brother,Beauty,Makeup,Seasonal,16.04,8.47,9,144.36,0.0,,Credit Card,STR005,Lake Chad,West,59,
TXN000201,2021-07-18,SKU013,Bohemian Earrings Wait,Jewelry,Earrings,Formal,51.73,30.9,2,103.46,13.21,PROMO005,UPI,STR015,Adamsborough,South,3,3ceddf2d-839f-4c50-9223-b5135496f63c
TXN000202,2020-05-17,SKU007,luxurious skincare dog,Beauty,Skincare,Casual,111.88,88.6,10,1025.28,0.0,,UPI,STR010,Jacquelineland,Northeast,6,
TXN000203,2021-04-24,SKU035,Luxurious Scarves Perform,Accessories,Scarves,Seasonal,50.7,27.36,1,50.7,19.87,PROMO002,UPI,STR004,New Kellystad,Midwest,41,
TXN000204,2024-05-01,SKU044,bohemian earrings knowledge,Jewelry,Earrings,Formal,135.76,87.7,5,678.8,0.0,,Gift Card,STR014,East Lydiamouth,West,53,
TXN000205,2020-05-04,SKU036,Stylish Fragrances Fall,Beauty,Fragrances,Formal,159.08,118.08,3,432.1,0.0,,Credit Card,STR010,Jacquelineland,Northeast,45,
TXN000206,2023-10-06,SKU025,Classic Handbags Agreement,Accessories,Handbags,Formal,112.48,82.51,7,787.36,0.0,,Credit Card,STR013,Lake Mark,Northeast,69,
TXN000207,2024-10-05,SKU015,Stylish Fragranczs Begin,Beauty,Fragrances,Formal,134.53,83.23,3,403.59,0.0,,Gift Card,STR005,Lake Chad,West,54,
TXN000208,2020-10-01,SKU025,Classic Handbags Agreement,Accessories,Handbags,Formal,112.48,82.51,6,674.88,0.0,,Gift Card,STR004,New Kellystad,Midwest,12,
TXN000209,2024-08-25,SKU013,Bohemian Earrings Wait,Jewelry,Earrings,Formal,51.73,30.9,10,517.3,0.0,,UPI,STR001,North Noahstad,South,98,
TXN000210,2023-10-07,SKU036,Stylish Fragrances Fall,Beauty,Fragrances,Formal,159.08,118.08,6,954.48,0.0,,Gift Card,STR004,New Kellystad,Midwest,25,
TXN000211,2020-08-28,SKU048,Stylish Makeup Dinner,Beauty,Makeup,Seasonal,86.72,67.86,4,346.88,0.0,,UPI,STR013,Lake Mark,Northeast,31,
TXN000212,2024-05-07,SKU019,Classic Dresses All,Clothing,Dresses,Seasonal,160.5,100.58,6,963.0,0.0,,Credit Card,STR007,Port Jesseville,Midwest,60,36d8393a-7c44-4fe7-ab42-20a7474a493b
TXN000213,2024-01-19,SKU031,Vintage Belts Offer,Accessories,Belts,Formal,199.08,138.35,4,796.32,0.0,,Credit Card,STR013,lake mark,Northeast,29,
TXN000214,2020-02-03,SKU017,Vintage Sneakers Knowledge,Footwear,Sneakers,Seasonal,180.59,111.93,10,1805.9,0.0,,Credit Card,STR009,West Michael,Northeast,30,
TXN000215,2024-09-02,SKU016,Classic Necklaces Performance,Jewelry,Necklaces,Formal,56.86,38.01,6,341.16,0.0,,UPI,STR008,Ramirezstad,South,83,
TXN000216,2022-08-01,SKU011,Chic Sandals Require,Footwear,Sandals,Formal,49.81,28.89,3,149.43,10.94,PROMO002,Gift Card,STR012,South Noah,Northeast,83,
TXN000217,2022-12-09,SKU003,Elegant Belts Ago,Accessories,Belts,Seasonal,,83.37,1,116.64,0.0,,Credit Card,STR014,East Lydiamouth,West,30,ef7ddc76-b92d-422b-a1df-306f8a0b3c33
TXN000218,2020-11-05,SKU001,Stylish Pants Purpose,CLOTHING,Pants,Formal,52.41,37.78,6,314.46,12.76,PROMO005,Gift Card,STR004,New Kellystad,Midwest,3,7900f7f9-9382-4b43-922f-e15ae1e3db63
TXN000219,2023-02-03,SKU027,Elegant Boots Decide,Footwear,Boots,Casual,55.77,37.38,20,1115.4,0.0,,Gift Card,STR001,North Noahstad,South,0,
TXN000220,2023-10-12,SKU028,Luxurious Dresses Sense,Clothing,Dresses,Seasonal,165.04,130.94,3,495.12,1.94,PROMO002,Credit Card,STR013,Lake Mark,Northeast,33,
TXN000221,2021-07-01,SKU026,Chic Makeup Option,Beauty,Makeup,Seasonal,102.84,54.87,7,719.88,0.0,,Credit Card,STR002,Cassandraton,West,39,
TXN000222,2024-10-02,SKU006,Vintage Sandals Election,Footwear,Sandals,Casual,28.38,21.41,1,28.38,7.59,PROMO005,Credit Card,STR011,new jessica,Midwest,90,
TXN000223,2022-10-20,SKU028,Luxurious Dresses Sense,Clothing,Dresses,Seasonal,165.04,130.94,10,1650.4,0.0,,Gift Card,STR011,New Jessica,Midwest,6,18d0752b-1825-4c54-b0be-b45f683514f2
TXN000224,2024-11-12,SKU045,Elegant Scarves Grow,Accessories,Scarves,Casual,120.04,79.55,5,600.2,1.5,PROMO003,UPI,STR015,Adamsborough,South,5,6c6fa611-5ab3-4edf-ae59-5ed3a8b317fa
TXN000225,2024-10-07,SKU021,Trendy Makeup Discover,Beauty,Makeup,Seasonal,139.52,92.24,10,1395.2,16.42,PROMO004,Gift Card,STR001,north noahstad,South,73,baa4b71a-dd24-47ac-b78e-edb3693dffbc
TXN000226,2024-09-05,SKU025,Classic Handbags Agreement,Accessories,Handbags,Formal,112.48,82.51,6,674.88,0.0,,UPI,STR011,New Jessica,Midwest,89,
TXN000227,2022-10-22,SKU048,Stylish Makeup Dinner,Beauty,Makeup,Seasonal,86.72,67.86,7,667.44,0.0,,Cash,STR006,Port Keith,South,79,
TXN000228,2022-03-23,SKU050,Chic Fragrances Great,Beauty,Fragrances,Seasonal,187.59,105.29,5,937.95,0.0,,Credit Card,STR006,Port Keith,South,71,
TXN000229,2022-06-03,SKU012,Classic Pants Sit,Clothing,Pants,Seasonal,111.49,63.93,7,780.43,12.38,PROMO002,UPI,STR011,New Jessica,Midwest,0,fbf24050-a748-4bcf-ac61-9e630dde29a6
TXN000230,2023-12-28,SKU041,Bohemian Makeup Sure,Beauty,Makeup,Casual,168.85,133.51,6,1013.1,0.0,,Cash,STR003,Herrerafurt,South,57,
TXN000231,2021-07-06,SKU007,Luxurious Skincare Dog,Beauty,Skincare,Casual,111.88,88.6,7,783.16,0.0,,Credit Card,STR003,Herrerafurt,South,4,6712303a-0f84-4fef-9931-e9eea56c0941
TXN000232,2023-02-09,SKU006,Vintage Sandals Election,Footwear,Sandals,Casual,28.38,21.41,6,170.28,0.0,,Cash,STR010,Jacquelineland,Northeast,100,dc96925e-ccf3-4171-96dc-8907ba6c34ab
TXN000233,2023-02-19,SKU016,Classic Necklaces Performance,Jewelry,Necklaces,Formal,56.86,38.01,7,398.02,5.39,PROMO003,Credit Card,STR010,Jacquelineland,Northeast,0,
TXN000234,2022-05-12,SKU020,Minimalist Tops Better,Clothing,Tops,Formal,199.26,131.26,6,1195.56,0.0,,Credit Card,STR008,Ramirezstad,South,77,
TXN000235,2022-07-26,SKU007,Luxurious Skincare Dog,Beauty,Skincare,Casual,111.88,88.6,7,783.16,0.0,,UPI,STR003,Herrerafurt,South,43,
TXN000236,2022-05-31,SKU042,Luxurious Handbags Collection,Accessories,Handbags,Formal,101.46,77.05,6,608.76,0.0,,UPI,STR010,Jacquelineland,Northeast,23,
TXN000237,2021-10-15,SKU019,Classic Dresses All,Clothing,Dresses,Seasonal,160.5,100.58,8,1284.0,,,UPI,STR012,South Noah,Northeast,36,
TXN000238,2022-03-15,SKU024,Modern Makeup Play,Beauty,Makeup,Seasonal,169.92,110.84,4,679.68,0.0,,Credit Card,STR002,CASSANDRATON,West,71,30b187ef-310c-4c00-bfa7-f1041bf90e27
TXN000239,2024-01-29,SKU030,Stylish Fragrances Science,Beauty,Fragrances,Formal,186.49,135.5,5,932.45,0.0,,Cash,STR012,South Noah,Northeast,53,
TXN000240,2020-10-12,SKU041,Bohemian Makeup Sure,Beauty,Makeup,Casual,168.85,133.51,3,518.74,0.0,,UPI,N/A,Lake Chad,West,0,
TXN000241,2022-09-08,SKU038,Trzndy Pants True,Clothing,Pants,Seasonal,21.52,15.46,7,150.64,0.0,,UPI,STR007,port jesseville,Midwest,69,
TXN000242,2020-06-23,SKU007,Luxurious Skincare Dog,Beauty,Skincare,Casual,111.88,88.6,6,671.28,12.26,PROMO005,Gift Card,STR013,,Northeast,52,
TXN000243,11/10/2021,SKU028,Luxurious Dresses Sense,Clothing,Dresses,Seasonal,165.04,130.94,17,2805.68,14.94,PROMO005,Credit Card,STR002,Cassandraton,West,58,
TXN000244,2022-08-06,SKU050,Chic Fragrances Great,Beauty,Fragrances,Seasonal,187.59,105.29,9,1688.31,19.95,PROMO004,Cash,STR011,New Jessica,Midwest,11,6c006f61-23e2-4cb4-b2d8-567d894a05e4
TXN000245,2024-02-04,SKU010, Trendy Sandals Blue ,Footwear,Sandals,Casual,82.22,52.29,8,657.76,0.0,,Credit Card,STR006,Port Keith,South,13,
TXN000246,2023-11-27,SKU029,Luxurious Makeup Rate,BEAUTY,Makeup,Casual,189.9,104.36,1,189.9,0.0,,Cash,STR006,Port Keith,South,83,3ff350bf-766e-4b15-874e-bc192ef91276
TXN000247,2024-06-26,SKU011,Chic Sandals Require,Footwear,Sandals,Formal,49.81,28.89,4,199.24,0.0,,Credit Card,STR015,Adamsborough,South,55,
TXN000248,2021-04-19,SKU026,Chic Makeup Option,Beauty,Makeup,Seasonal,102.84,54.87,7,719.88,14.75,PROMO002,Credit Card,STR011,New Jessica,Midwest,1,
TXN000249,2021-02-25,SKU018,Luxurious Handbags Almost,Accessories,Handbags,Seasonal,27.27,14.02,2,54.54,0.0,,UPI,STR013,Lake Mark,Northeast,47,
TXN000250,2022-07-26,SKU008,Modern Necklaces Chair,Jewelry,Necklaces,Seasonal,167.59,114.89,8,1340.72,0.0,,UPI,STR005,Lake Chad,West,79,
TXN000251,2020-08-21,SKU023,Modern Pants Mouth,Clothing,Pants,Seasonal,194.66,141.83,10,1946.6,13.48,PROMO003,Gift Card,STR006,Port Keith,South,87,71710434-134c-4c92-ac5b-227cdfde4fbf
TXN000252,2020-08-29,SKU016,Classic Necklaces Performance,Jewelry,Necklaces,Formal,,38.01,6,341.16,0.0,,Credit Card,STR005,,West,18,
TXN000253,2022-05-16,SKU012,Classic Pants Sit,Clothing,Pants,Seasonal,111.49,63.93,3,334.47,0.0,,Credit Card,STR008,Ramirezstad,South,41,
TXN000254,2023-06-22,SKU004,Luxurious Skincare Site,Beauty,Skincare,Casual,121.96,90.6,1,121.96,0.0,,Cash,STR014,East Lydiamouth,West,72,
TXN000255,2022-10-10,SKU027,Elegant Boots Decide,Footwear,Boots,Casual,55.77,37.38,8,446.16,0.0,,Cash,STR011,New Jessica,Midwest,0,
TXN000256,2021-08-21,SKU003,Elegant Belts Ago,Accessories,Belts,Seasonal,116.64,83.37,5,583.2,9.15,PROMO004,Credit Card,STR005,Lake Chad,West,15,8ce21ea3-db20-456e-9c81-5fe7ceda8bbb
TXN000257,2023-01-17,SKU024,Modern Makeup Play,Beauty,Makeup,Seasonal,169.92,110.84,1,169.92,0.0,,Credit Card,STR009,West Michael,Northeast,55,ffd0f9d5-a6f2-47b8-8cf3-5b5819108be5
TXN000258,2024-08-26,SKU042,Luxurious Handbags Collection,Accessories,Handbags,Formal,101.46,77.05,1,101.46,0.0,,Credit Card,STR013,Lake Mark,Northeast,57,
TXN000259,2020-08-28,SKU050,Chic Fragrances Great,Beauty,Fragrances,Seasonal,187.59,105.29,10,1875.9,0.0,,UPI,STR013,Lake Mark,Northeast,55,f8102383-03c7-4ba8-9605-e7708a63f881
TXN000260,10/12/2020,SKU014,Chic Dresses Offer,Clothing,Dresses,Casual,86.22,44.82,1,86.22,0.0,,Credit Card,STR014,East Lydiamouth,West,22,
TXN000261,2023-12-12,SKU019,Classic Dresses All,Clothing,Dresses,Seasonal,160.5,100.58,9,1444.5,0.0,,UPI,STR005,Lake Chad,West,0,
TXN000262,2024-05-28,SKU027,Elegant Boots Decide,Footwear,Boots,Casual,55.77,37.38,5,278.85,0.0,,Cash,STR015,Adamsborough,South,32,d9441fa5-c0e9-4b30-ad26-62e917e011b7
TXN000263,2021-10-21,SKU016,Classic Necklaces Performance,Jewelry,Necklaces,Formal,56.86,38.01,7,398.02,0.0,,Credit Card,STR013,Lake Mark,Northeast,54,
TXN000264,2020-06-03,SKU041,Bohemian Makeup Sure,Beauty,Makeup,Casual,168.85,133.51,2,337.7,0.0,,UPI,STR013,Lake Mark,Northeast,48,
TXN000265,2022-09-26,SKU021,Trendy Makeup Discover,Beauty,Makeup,Seasonal,139.52,92.24,20,2790.4,19.44,PROMO003,UPI,STR010,Jacquelineland,Northeast,51,7c52fa17-680a-407a-aa93-5d623c835dc0
TXN000266,2022-05-29,SKU014,Chic Dresses Offer,Clothing,Dresses,Casual,,44.82,5,431.1,0.0,,Credit Card,STR008,Ramirezstad,South,63,
TXN000267,2023-10-29,SKU049,Minimalist Makeup Source,Beauty,Makeup,Seasonal,17.55,9.21,8,140.4,18.59,PROMO002,Credit Card,STR001,North Noahstad,South,0,
TXN000268,2021-02-18,SKU045,Elegant Scarves Grow,Accessories,Scarves,Casual,120.04,79.55,5,600.2,18.66,PROMO003,Cash,STR015,Adamsborough,South,11,
TXN000269,2023-08-21,SKU011,Chic Sandals Require,Footwear,Sandals,Formal,49.81,28.89,5,249.05,0.0,,UPI,STR001,North Noahstad,South,12,
TXN000270,2020-01-03,SKU014, Chic Dresses Offer ,Clothing,Dresses,Casual,86.22,44.82,10,862.2,0.0,,UPI,STR008,Ramirezstad,South,0,
TXN000271,2024-07-31,SKU008,Modern Necklaces Chair,Jewelry,Necklaces,Seasonal,167.59,114.89,3,411.7,0.0,,Credit Card,STR014,East Lydiamouth,West,0,
TXN000272,2020-07-30,SKU021,Trendy Makeup Discover,Beauty,Makeup,Seasonal,139.52,92.24,3,418.56,0.0,,UPI,STR006,Port Keith,South,83,
TXN000273,2020-10-19,SKU005,Vintage Dresses Face,Clothing,Dresses,Seasonal,74.65,40.81,10,746.5,0.0,,Credit Card,STR009,West Michael,Northeast,81,
TXN000274,2022-04-23,SKU040,Stylish Scarves Song,Accessories,Scarves,Formal,176.15,92.06,4,704.6,,PROMO001,Credit Card,STR011,New Jessica,Midwest,55,
TXN000275,2020-10-13,SKU016,Classic Necklaces Performance,Jewelrys,Necklaces,Formal,56.86,38.01,4,227.44,0.0,,UPI,STR005,Lake Chad,West,100,
TXN000276,2020-02-24,SKU043,Elegant Dresses Save,Clothing,Dresses,Formal,197.21,114.3,9,1774.89,0.0,,Cash,STR015,Adamsborough,South,83,66aa9385-dd59-4a71-b6b8-24817b3a4e3e
TXN000277,2024-06-13,SKU016,Classic Necklaces Performance,Jewelry,Necklaces,Formal,56.86,38.01,4,227.44,0.0,,Credit Card,STR008,Ramirezstad,South,2,
TXN000278,2021-10-10,SKU009,Trendy Sneakers Since,Footwear,Sneakers,Casual,18.71,10.63,10,187.1,0.0,,Credit Card,STR007,Port Jesseville,Midwest,61,
TXN000279,2024-04-26,SKU005,Vintage Dresses Face,Clothing,Dresses,Seasonal,74.65,40.81,16,1194.4,1.22,PROMO004,Credit Card,STR001,North Noahstad,South,65,
TXN000280,2022-05-17,SKU045,Elegant Scarves Grow,Accessories,Scarves,Casual,120.04,79.55,9,1080.36,0.0,,Cash,STR007,Port Jesseville,Midwest,0,610461e3-2a25-4888-8f02-bad0e7067ef4
TXN000281,2021-02-20,SKU010,Trendy Sandals Blue,Footwear,Sandals,Casual,82.22,52.29,10,822.2,0.0,,UPI,STR009,West Michael,Northeast,9,
TXN000282,2022-06-14,SKU047,Bohemian Makeup Clearly,Beauty,Makeup,Casual,25.22,14.02,4,100.88,8.7,PROMO004,UPI,STR014,East Lydiamouth,West,0,
TXN000283,2023-09-09,SKU048,Stylish Makeup Dinner,Beauty,Makeup,Seasonal,86.72,67.86,3,260.16,0.0,,Cash,STR003,Herrerafurt,South,67,
TXN000284,2024-08-11,SKU047,Bohemian Makeup Clearly,Beauty,Makeup,Casual,25.22,14.02,3,75.66,0.0,,UPI,STR005,Lake Chad,West,16,
TXN000285,2020-03-01,SKU022,Trendy Sneakers Early,Footwear,Sneakers,Formal,65.77,36.01,10,657.7,14.25,PROMO005,UPI,STR013,Lake Mark,Northeast,66,
TXN000286,2022-10-20,SKU037,vintage handbags table,Accessories,Handbags,Casual,77.32,48.2,5,386.6,0.0,,UPI,STR003,Herrerafurt,South,15,43e458fc-63f2-4e24-bc3d-3348008d4127
TXN000287,2022-11-08,SKU001,Stylish Pants Purpose,Clothing,Pants,Formal,52.41,37.78,1,52.41,,PROMO004,Gift Card,STR001,North Noahstad,South,5,
TXN000288,2024-01-02,SKU048,stylish makeup dinner,Beauty,Makeup,Seasonal,86.72,67.86,6,520.32,0.0,,Gift Card,STR011,New Jessica,Midwest,10,
TXN000289,2020-09-01,SKU033,Stylish Pants Discussion,Clothing,Pants,Seasonal,121.8,61.16,3,365.4,0.0,,Credit Card,STR011,New Jessica,Midwest,0,
TXN000290,2024-12-01,SKU030,Stylish Fragrances Science,Beauty,Fragrances,Formal,186.49,135.5,5,1102.87,0.0,,Credit Card,STR014,East Lydiamouth,West,0,747b6dba-c8fe-4ccd-88b8-d9c6ed3049cf
TXN000291,2023-02-28,SKU020,Minimalist Tops Better,Clothing,Tops,Formal,199.26,131.26,8,1594.08,0.0,,Gift Card,STR012,South Noah,Northeast,100,f512c4c3-b253-4218-ac4a-37ea490617f2
TXN000292,2023-01-24,SKU049,Minimalist Makeup Source,Beauty,Makeup,Seasonal,17.55,9.21,1,17.55,0.0,,Cash,STR013,Lake Mark,Northeast,82,
TXN000293,2024-12-01,SKU001,Stylish Pants Purpose,Clothing,Pants,Formal,52.41,37.78,20,1092.61,,,UPI,STR006,Port Keith,South,27,
TXN000294,2021-05-02,SKU027,Elegant Boots Decide,Footwear,Boots,Casual,,37.38,1000,167.31,0.0,,Cash,STR008,Ramirezstad,South,67,
TXN000295,2022-02-01,SKU030,Stylish Fragrances Science,Beautys,Fragrances,Formal,186.49,135.5,1000,372.98,0.0,,UPI,STR012,South Noah,Northeast,76,
